YEARS,CO2EQ,KYOTO-CO2EQ,CO2,           CH4      ,           N2O    ,FGASSUMHFC134AEQ     ,MHALOSUMCFC12EQ      ,           CF4      ,          C2F6      ,         C6F14      ,         HFC23      ,         HFC32      ,      HFC43_10      ,        HFC125      ,       HFC134a      ,       HFC143a      ,      HFC227ea      ,      HFC245fa      ,           SF6      ,        CFC_11      ,        CFC_12      ,       CFC_113      ,       CFC_114      ,       CFC_115      ,      CARB_TET      ,           MCF      ,       HCFC_22      ,     HCFC_141B      ,     HCFC_142B      ,     HALON1211      ,     HALON1202      ,     HALON1301      ,     HALON2402      ,         CH3BR      ,         CH3CL
1981,3.3222762E+02,3.7418965E+02,3.397275E+02,1.56675E+03,3.0222E+02,2.6102E+01,5.5090419E+02,6.045E+01,1.2751169E+00,0E+00,4.0517034E+00,0E+00,0E+00,2.92E-02,0E+00,2.25E-01,0E+00,0E+00,9.5E-01,1.6855E+02,3.0425E+02,2.1475E+01,1.0575E+01,1.6605E+00,9.395E+01,8.594E+01,4.244E+01,0E+00,2.73E-01,4.795E-01,1.1E-02,2.75E-01,1.13E-01,8.306E+00,5.3655E+02
1982,3.3303368E+02,3.761287E+02,3.407925E+02,1.58625E+03,3.030975E+02,2.7594969E+01,5.8313514E+02,6.13E+01,1.3296347E+00,0E+00,4.4091398E+00,0E+00,0E+00,3.045E-02,0E+00,2.75E-01,0E+00,0E+00,1.075E+00,1.7785E+02,3.217E+02,2.445E+01,1.1045E+01,1.9495E+00,9.49E+01,9.2165E+01,4.617E+01,0E+00,3.13E-01,5.82E-01,1.25E-02,3.51E-01,1.295E-01,8.373E+00,5.368E+02
1983,3.3424432E+02,3.7841036E+02,3.421975E+02,1.605845E+03,3.03805E+02,2.9128592E+01,6.1319573E+02,6.215E+01,1.3869019E+00,0E+00,4.7850906E+00,0E+00,0E+00,3.31E-02,0E+00,3E-01,0E+00,0E+00,1.21E+00,1.858E+02,3.3815E+02,2.7605E+01,1.1505E+01,2.2655E+00,9.5855E+01,9.6325E+01,5E+01,0E+00,3.61E-01,6.975E-01,1.4E-02,4.425E-01,1.475E-01,8.442E+00,5.37E+02
1984,3.3614519E+02,3.8082028E+02,3.437825E+02,1.623705E+03,3.043975E+02,3.0721458E+01,6.4436017E+02,6.3E+01,1.447008E+00,0E+00,5.179556E+00,0E+00,0E+00,3.585E-02,0E+00,3.25E-01,0E+00,0E+00,1.355E+00,1.9375E+02,3.55E+02,3.0985E+01,1.1965E+01,2.6105E+00,9.727E+01,1.0075E+02,5.417E+01,0E+00,4.04E-01,8.28E-01,1.6E-02,5.495E-01,1.665E-01,8.513E+00,5.372E+02
1985,3.3819811E+02,3.8306293E+02,3.452825E+02,1.6379925E+03,3.050875E+02,3.2344152E+01,6.7837908E+02,6.38E+01,1.5100424E+00,0E+00,5.5925359E+00,0E+00,0E+00,3.705E-02,0E+00,3.75E-01,0E+00,0E+00,1.505E+00,2.0285E+02,3.725E+02,3.543E+01,1.244E+01,2.981E+00,9.8845E+01,1.057E+02,5.8465E+01,0E+00,4.555E-01,9.775E-01,1.8E-02,6.715E-01,1.86E-01,8.5865E+00,5.3735E+02
1986,3.4022271E+02,3.8527364E+02,3.467975E+02,1.650435E+03,3.057725E+02,3.401628E+01,7.1208383E+02,6.46E+01,1.5760945E+00,0E+00,6.0240302E+00,0E+00,0E+00,3.415E-02,0E+00,4E-01,0E+00,0E+00,1.67E+00,2.121E+02,3.898E+02,3.995E+01,1.294E+01,3.363E+00,9.9855E+01,1.096E+02,6.285E+01,0E+00,4.995E-01,1.152E+00,1.95E-02,8.125E-01,2.07E-01,8.6625E+00,5.3745E+02
1987,3.4240873E+02,3.8779467E+02,3.48645E+02,1.6622E+03,3.062625E+02,3.5813993E+01,7.4837448E+02,6.545E+01,1.6452537E+00,0E+00,6.4740391E+00,0E+00,0E+00,3.285E-02,0E+00,4.25E-01,0E+00,0E+00,1.855E+00,2.228E+02,4.0865E+02,4.4285E+01,1.347E+01,3.7535E+00,1.011E+02,1.1215E+02,6.7415E+01,0E+00,6.075E-01,1.3545E+00,2.1E-02,9.74E-01,2.29E-01,8.7405E+00,5.3755E+02
1988,3.4508452E+02,3.9067325E+02,3.507375E+02,1.67307E+03,3.07195E+02,3.7689358E+01,7.8924945E+02,6.63E+01,1.7176095E+00,0E+00,6.9425624E+00,0E+00,0E+00,3.84E-02,0E+00,5E-01,0E+00,0E+00,2.04E+00,2.349E+02,4.2845E+02,5.053E+01,1.401E+01,4.1635E+00,1.0245E+02,1.163E+02,7.244E+01,0E+00,7.91E-01,1.591E+00,2.3E-02,1.1555E+00,2.51E-01,8.8205E+00,5.3765E+02
1989,3.4772931E+02,3.9325214E+02,3.524875E+02,1.68347E+03,3.085075E+02,3.9564536E+01,8.3020042E+02,6.71E+01,1.7932511E+00,0E+00,7.4296003E+00,0E+00,0E+00,4.655E-02,0E+00,5.75E-01,0E+00,0E+00,2.225E+00,2.449E+02,4.4825E+02,5.792E+01,1.455E+01,4.5995E+00,1.0345E+02,1.217E+02,7.821E+01,0E+00,9.9E-01,1.869E+00,2.45E-02,1.3565E+00,2.755E-01,8.903E+00,5.3775E+02
1990,3.4991054E+02,3.9532369E+02,3.53855E+02,1.69363E+03,3.09485E+02,4.1525623E+01,8.665642E+02,6.79E+01,1.872268E+00,0E+00,7.9351526E+00,0E+00,0E+00,5.47E-02,3E-02,6.25E-01,0E+00,0E+00,2.425E+00,2.5275E+02,4.6615E+02,6.4485E+01,1.5075E+01,5.0635E+00,1.0445E+02,1.2445E+02,8.4305E+01,0E+00,1.249E+00,2.1645E+00,2.6E-02,1.562E+00,3.015E-01,8.988E+00,5.378E+02
1991,3.5118907E+02,3.9708769E+02,3.550175E+02,1.7038175E+03,3.101125E+02,4.3579155E+01,8.9939748E+02,6.87E+01,1.9563157E+00,0E+00,8.4592194E+00,0E+00,0E+00,6.27E-02,9E-02,6.75E-01,0E+00,0E+00,2.635E+00,2.6015E+02,4.813E+02,7.03E+01,1.5555E+01,5.545E+00,1.056E+02,1.279E+02,9.044E+01,0E+00,1.696E+00,2.4485E+00,2.8E-02,1.753E+00,3.26E-01,9.0755E+00,5.3785E+02
1992,3.5154763E+02,3.98429E+02,3.55885E+02,1.7118E+03,3.106025E+02,4.5721427E+01,9.2768073E+02,6.95E+01,2.05E+00,0E+00,9.0018008E+00,0E+00,0E+00,7.05E-02,1.85E-01,7.25E-01,8.1240502E-05,0E+00,2.85E+00,2.6495E+02,4.944E+02,7.596E+01,1.599E+01,6.0235E+00,1.0575E+02,1.309E+02,9.6715E+01,0E+00,2.424E+00,2.7125E+00,2.95E-02,1.9125E+00,3.5E-01,9.1655E+00,5.379E+02
1993,3.5227475E+02,3.996985E+02,3.567775E+02,1.71629E+03,3.110775E+02,4.803116E+01,9.4879967E+02,7.03E+01,2.15E+00,0E+00,9.5628966E+00,0E+00,0E+00,8.075E-02,3.75E-01,8E-01,2.413896E-04,0E+00,3.07E+00,2.6775E+02,5.048E+02,8.0235E+01,1.6355E+01,6.4945E+00,1.049E+02,1.305E+02,1.0214E+02,0E+00,3.3945E+00,2.9185E+00,3.1E-02,2.0215E+00,3.725E-01,9.258E+00,5.379E+02
1994,3.5373698E+02,4.0150455E+02,3.581275E+02,1.7210125E+03,3.116025E+02,5.0632591E+01,9.6390278E+02,7.11E+01,2.25E+00,0E+00,1.0142507E+01,0E+00,0E+00,9.555E-02,7.5E-01,9.25E-01,3.5065468E-03,0E+00,3.3E+00,2.695E+02,5.131E+02,8.2345E+01,1.663E+01,6.957E+00,1.0435E+02,1.26E+02,1.066E+02,5.695E-01,4.487E+00,3.09E+00,3.35E-02,2.114E+00,3.93E-01,9.353E+00,5.3795E+02
1995,3.5593868E+02,4.0378227E+02,3.598375E+02,1.72635E+03,3.12295E+02,5.385044E+01,9.7365195E+02,7.19E+01,2.35E+00,0E+00,1.0740632E+01,0E+00,0E+00,1.503E-01,1.645E+00,1.125E+00,9.7357876E-03,0E+00,3.515E+00,2.695E+02,5.1955E+02,8.346E+01,1.683E+01,7.3995E+00,1.0355E+02,1.159E+02,1.1045E+02,1.9145E+00,5.658E+00,3.247E+00,3.7E-02,2.2455E+00,4.125E-01,9.45E+00,5.38E+02
1996,3.582628E+02,4.0594462E+02,3.614625E+02,1.73001E+03,3.130475E+02,5.7972787E+01,9.8203009E+02,7.265E+01,2.45E+00,0E+00,1.1458527E+01,0E+00,0E+00,2.7175E-01,3.155E+00,1.45E+00,1.4320038E-02,0E+00,3.725E+00,2.6895E+02,5.2505E+02,8.384E+01,1.6965E+01,7.7905E+00,1.028E+02,1.0409E+02,1.1585E+02,3.587E+00,6.818E+00,3.3915E+00,4.15E-02,2.3885E+00,4.265E-01,9.2995E+00,5.38E+02
1997,3.5983008E+02,4.0821981E+02,3.63155E+02,1.7348175E+03,3.1376E+02,6.2918647E+01,9.8849788E+02,7.34E+01,2.55E+00,0E+00,1.2286936E+01,0E+00,0E+00,4.3105E-01,5.17E+00,1.85E+00,2.3170407E-02,0E+00,3.955E+00,2.682E+02,5.2915E+02,8.368E+01,1.7045E+01,8.1025E+00,1.0195E+02,9.1215E+01,1.2195E+02,5.523E+00,7.939E+00,3.556E+00,4.65E-02,2.4875E+00,4.3E-01,9.08E+00,5.38E+02
1998,3.6147123E+02,4.1114445E+02,3.653225E+02,1.74271E+03,3.145325E+02,6.8413557E+01,9.9218189E+02,7.42E+01,2.65E+00,0E+00,1.3115344E+01,0E+00,0E+00,6.4745E-01,7.71E+00,2.25E+00,3.7077875E-02,0E+00,4.155E+00,2.6695E+02,5.324E+02,8.345E+01,1.7075E+01,8.3425E+00,1.009E+02,7.7815E+01,1.2635E+02,7.377E+00,8.946E+00,3.7085E+00,5.15E-02,2.5565E+00,4.265E-01,9.155E+00,5.38E+02
1999,3.6328251E+02,4.1386788E+02,3.673475E+02,1.7492425E+03,3.152575E+02,7.4406113E+01,9.9541456E+02,7.5E+01,2.75E+00,0E+00,1.3943753E+01,4.5172951E-03,0E+00,9.5615E-01,1.068E+01,2.65E+00,5.9052742E-02,0E+00,4.33E+00,2.652E+02,5.3495E+02,8.3015E+01,1.7075E+01,8.5275E+00,1.00155E+02,6.5605E+01,1.317E+02,9.206E+00,9.938E+00,3.8355E+00,5.35E-02,2.6205E+00,4.22E-01,9.26E+00,5.38E+02
2000,3.6436712E+02,4.1585781E+02,3.68865E+02,1.7510225E+03,3.1585E+02,8.0939872E+01,9.9862742E+02,7.575E+01,2.85E+00,0E+00,1.4772161E+01,4.8848182E-02,0E+00,1.32805E+00,1.3965E+01,3.05E+00,9.6707891E-02,0E+00,4.54E+00,2.6345E+02,5.3705E+02,8.2515E+01,1.7055E+01,8.6705E+00,9.937E+01,5.483E+01,1.374E+02,1.1075E+01,1.104E+01,3.953E+00,5.1E-02,2.679E+00,4.17E-01,9.0845E+00,5.38E+02
2001,3.6565347E+02,4.1790992E+02,3.704675E+02,1.7507075E+03,3.164875E+02,8.8630429E+01,1.0010336E+03,7.65E+01,2.949997E+00,3.9896615E-03,1.560057E+01,2.8734871E-01,0E+00,1.7224E+00,1.751E+01,3.4375829E+00,1.5091475E-01,3.7329372E-01,4.765E+00,2.619E+02,5.3885E+02,8.207E+01,1.702E+01,8.782E+00,9.84E+01,4.5785E+01,1.4195E+02,1.2695E+01,1.2035E+01,4.0455E+00,4.6E-02,2.733E+00,4.1E-01,8.689E+00,5.38E+02
2002,3.6797846E+02,4.2057294E+02,3.725225E+02,1.7521875E+03,3.17245E+02,9.7470674E+01,1.0032141E+03,7.725E+01,3.0512444E+00,1.1991034E-02,1.6428979E+01,7.2020758E-01,7.4054448E-03,2.13305E+00,2.1365E+01,3.8533327E+00,2.08567E-01,1.1109129E+00,4.985E+00,2.601E+02,5.3995E+02,8.1595E+01,1.698E+01,8.869E+00,9.7385E+01,3.814E+01,1.4745E+02,1.418E+01,1.2975E+01,4.112E+00,4E-02,2.7825E+00,4.02E-01,8.349E+00,5.38E+02
2003,3.7051984E+02,4.2348801E+02,3.7476E+02,1.75476E+03,3.180175E+02,1.0677479E+02,1.0040035E+03,7.7991523E+01,3.1549435E+00,1.9501552E-02,1.7257387E+01,1.2174529E+00,2.9165732E-02,2.60335E+00,2.544E+01,4.3489186E+00,2.7415491E-01,1.8316883E+00,5.215E+00,2.5795E+02,5.4005E+02,8.093E+01,1.694E+01,8.936E+00,9.6325E+01,3.178E+01,1.5295E+02,1.5565E+01,1.3755E+01,4.1695E+00,3.45E-02,2.828E+00,3.935E-01,8.194E+00,5.38E+02
2004,3.7278524E+02,4.2611615E+02,3.768125E+02,1.755065E+03,3.1871E+02,1.165837E+02,1.0039272E+03,7.8771953E+01,3.2609927E+00,2.6395399E-02,1.8085796E+01,1.7671012E+00,6.4400899E-02,3.12045E+00,2.9775E+01,4.9220645E+00,3.6709348E-01,2.5376655E+00,5.445E+00,2.5605E+02,5.399E+02,8.012E+01,1.69E+01,8.988E+00,9.5385E+01,2.6475E+01,1.5745E+02,1.6605E+01,1.435E+01,4.207E+00,2.95E-02,2.87E+00,3.84E-01,8.0885E+00,5.38E+02
2005,3.7510733E+02,4.2865338E+02,3.788125E+02,1.753735E+03,3.1944E+02,1.267694E+02,1.0035801E+03,7.9547081E+01,3.3693009E+00,3.3290543E-02,1.8912923E+01,2.35921E+00,1.1228389E-01,3.6261786E+00,3.436E+01,5.5709557E+00,4.8770347E-01,3.2304797E+00,5.675E+00,2.541E+02,5.394E+02,7.931E+01,1.6855E+01,9.0285E+00,9.4435E+01,2.2075E+01,1.6225E+02,1.7195E+01,1.494E+01,4.2265E+00,2.55E-02,2.908E+00,3.735E-01,7.933E+00,5.38E+02
2006,3.7778302E+02,4.3128286E+02,3.808275E+02,1.7545145E+03,3.2019967E+02,1.3698829E+02,1.0015264E+03,8.0316782E+01,3.4797751E+00,4.0545053E-02,1.9748483E+01,2.9855799E+00,1.7202987E-01,4.1425317E+00,3.8805E+01,6.2939397E+00,6.3151762E-01,3.9114777E+00,5.91E+00,2.513E+02,5.375E+02,7.848E+01,1.681E+01,9.059E+00,9.3435E+01,1.852E+01,1.677E+02,1.767E+01,1.5365E+01,4.241E+00,2.3E-02,2.9425E+00,3.63E-01,7.748E+00,5.38E+02
2007,3.8058411E+02,4.3390263E+02,3.827775E+02,1.757684E+03,3.2088885E+02,1.4759985E+02,9.9853111E+02,8.1105616E+01,3.6009237E+00,4.8112224E-02,2.0581169E+01,3.6391245E+00,2.4288117E-01,4.731959E+00,4.3165E+01,7.1109115E+00,7.9571011E-01,4.6452382E+00,6.175E+00,2.4795E+02,5.347E+02,7.7595E+01,1.676E+01,9.081E+00,9.23E+01,1.561E+01,1.739E+02,1.822E+01,1.5625E+01,4.2425E+00,1.95E-02,2.9735E+00,3.52E-01,7.5945E+00,5.38E+02
2008,3.8352121E+02,4.3665042E+02,3.848E+02,1.7619801E+03,3.2157802E+02,1.5872488E+02,9.9568878E+02,8.1938225E+01,3.7412923E+00,5.5792647E-02,2.1388862E+01,4.3152948E+00,3.2414647E-01,5.422376E+00,4.7464413E+01,8.0414624E+00,9.8299185E-01,5.4893286E+00,6.4508203E+00,2.446E+02,5.318E+02,7.672E+01,1.6705E+01,9.096E+00,9.096E+01,1.323E+01,1.805E+02,1.881E+01,1.5865E+01,4.2255E+00,1.5E-02,3.0005E+00,3.405E-01,7.5405E+00,5.38E+02
2009,3.8670186E+02,4.3964134E+02,3.8700054E+02,1.767259E+03,3.2226735E+02,1.702686E+02,9.9253318E+02,8.2814667E+01,3.9008572E+00,6.3577085E-02,2.21717E+01,5.0097413E+00,4.1515721E-01,6.2113009E+00,5.1724444E+01,9.0827966E+00,1.1930534E+00,6.4299088E+00,6.7125644E+00,2.4102858E+02,5.2853737E+02,7.5819302E+01,1.6651388E+01,9.1054027E+00,8.9280113E+01,1.1270995E+01,1.8709767E+02,1.9368889E+01,1.6668593E+01,4.1862974E+00,1.1691906E-02,3.0211172E+00,3.2905046E-01,7.3934433E+00,5.3800776E+02
2010,3.9012466E+02,4.4276093E+02,3.8928521E+02,1.7731278E+03,3.2295654E+02,1.8249551E+02,9.8905965E+02,8.3734981E+01,4.0796051E+00,7.1459753E-02,2.2929676E+01,5.7176366E+00,5.1526344E-01,7.0957154E+00,5.6198639E+01,1.0232124E+01,1.4254275E+00,7.4537698E+00,6.9745156E+00,2.3728462E+02,5.2494408E+02,7.4899871E+01,1.659374E+01,9.1106226E+00,8.7266999E+01,9.6541035E+00,1.9364121E+02,1.9897118E+01,1.7977785E+01,4.1270602E+00,9.4572326E-03,3.035628E+00,3.1716432E-01,7.216991E+00,5.3801911E+02
2011,3.9380038E+02,4.4590394E+02,3.9156252E+02,1.7795403E+03,3.2364575E+02,1.9536138E+02,9.8549502E+02,8.4699166E+01,4.2775343E+00,7.944062E-02,2.3662887E+01,6.4363041E+00,6.2389577E-01,8.0723161E+00,6.0871868E+01,1.1487345E+01,1.6794553E+00,8.5503703E+00,7.2366738E+00,2.3353828E+02,5.2120542E+02,7.3979873E+01,1.6535427E+01,9.1130715E+00,8.5073259E+01,8.2576804E+00,2.0047107E+02,2.0445469E+01,1.9147944E+01,4.0570639E+00,7.2866391E-03,3.0466277E+00,3.0533032E-01,7.1610985E+00,5.3802437E+02
2012,3.9755122E+02,4.4901448E+02,3.9384273E+02,1.7845519E+03,3.2432716E+02,2.085318E+02,9.8152411E+02,8.5676338E+01,4.4860439E+00,8.7225837E-02,2.4346925E+01,7.3136303E+00,7.3408312E-01,9.2305178E+00,6.5524134E+01,1.2932457E+01,1.9276056E+00,9.5719214E+00,7.4901513E+00,2.297935E+02,5.1732279E+02,7.3058262E+01,1.6476735E+01,9.1134548E+00,8.2710563E+01,7.0431219E+00,2.0710861E+02,2.0982118E+01,2.0174475E+01,3.9780422E+00,5.161436E-03,3.0541821E+00,2.9360996E-01,7.1375218E+00,5.380268E+02
2013,4.0114961E+02,4.5201922E+02,3.9611734E+02,1.7863689E+03,3.2499264E+02,2.2169581E+02,9.7689659E+02,8.6635611E+01,4.6965342E+00,9.4521648E-02,2.4957445E+01,8.4697182E+00,8.3927778E-01,1.0656619E+01,6.9949552E+01,1.4649795E+01,2.1431388E+00,1.0388811E+01,7.7260628E+00,2.2605728E+02,5.1331576E+02,7.2140234E+01,1.6417815E+01,9.1122873E+00,8.0189238E+01,6.0508792E+00,2.1310825E+02,2.1477745E+01,2.1053758E+01,3.8915515E+00,3.6560643E-03,3.0585409E+00,2.8205954E-01,7.1244394E+00,5.3802793E+02
2014,4.046121E+02,4.5493635E+02,3.9839568E+02,1.7852863E+03,3.256422E+02,2.3486047E+02,9.7166527E+02,8.7576984E+01,4.909005E+00,1.0132821E-01,2.5494689E+01,9.8522496E+00,9.3977273E-01,1.2341357E+01,7.4162333E+01,1.6634047E+01,2.3269853E+00,1.1026125E+01,7.9444141E+00,2.2233666E+02,5.0920301E+02,7.1228799E+01,1.6358805E+01,9.1099523E+00,7.7519317E+01,5.2398691E+00,2.1851543E+02,2.1935762E+01,2.1782302E+01,3.7989716E+00,2.5897456E-03,3.0599356E+00,2.7072149E-01,7.1148604E+00,5.3802846E+02
2015,4.0797407E+02,4.5777638E+02,4.0068068E+02,1.7815822E+03,3.2627584E+02,2.4803364E+02,9.6588257E+02,8.8500459E+01,5.1234561E+00,1.0764566E-01,2.5958902E+01,1.1418576E+01,1.0358413E+00,1.427577E+01,7.8175851E+01,1.8879996E+01,2.4800478E+00,1.1505845E+01,8.1452105E+00,2.1863916E+02,5.0500287E+02,7.0325992E+01,1.6299819E+01,9.1067394E+00,7.4710778E+01,4.5767639E+00,2.2337308E+02,2.2359417E+01,2.2357791E+01,3.7015554E+00,1.8344268E-03,3.0586036E+00,2.5962549E-01,7.1077758E+00,5.380287E+02
2016,4.1124161E+02,4.6054004E+02,4.029683E+02,1.775478E+03,3.268936E+02,2.6122105E+02,9.595516E+02,8.9406033E+01,5.3398873E+00,1.1347418E-01,2.6350316E+01,1.3133377E+01,1.1277248E+00,1.6451064E+01,8.2001477E+01,2.1382425E+01,2.6031883E+00,1.1846953E+01,8.3284575E+00,2.1496732E+02,5.0072767E+02,6.9432452E+01,1.6240886E+01,9.1028577E+00,7.1770327E+01,3.8875549E+00,2.2771766E+02,2.2751265E+01,2.2778632E+01,3.600359E+00,1.2994024E-03,3.054735E+00,2.4879426E-01,6.9057987E+00,5.3802881E+02
2017,4.1441543E+02,4.6322363E+02,4.0525182E+02,1.7671513E+03,3.2749559E+02,2.7442625E+02,9.5276194E+02,9.0293707E+01,5.5582984E+00,1.1881389E-01,2.6669147E+01,1.4967203E+01,1.2156354E+00,1.885858E+01,8.5648837E+01,2.413611E+01,2.6972317E+00,1.2065867E+01,8.4941606E+00,2.1132011E+02,4.9638517E+02,6.8547942E+01,1.6182012E+01,9.0984745E+00,6.8823022E+01,3.1768414E+00,2.3158021E+02,2.3113263E+01,2.3053155E+01,3.4962564E+00,9.2042192E-04,3.048464E+00,2.3824559E-01,6.6576411E+00,5.3802886E+02
2018,4.1749975E+02,4.6582827E+02,4.0752882E+02,1.7567736E+03,3.2808194E+02,2.8765251E+02,9.4563678E+02,9.1163481E+01,5.7786892E+00,1.2366497E-01,2.6915617E+01,1.689569E+01,1.2997694E+00,2.1489849E+01,8.912693E+01,2.7135859E+01,2.7629824E+00,1.2177061E+01,8.6423254E+00,2.0769761E+02,4.9198334E+02,6.7672286E+01,1.6123181E+01,9.0937205E+00,6.5989488E+01,2.5953248E+00,2.3499019E+02,2.3447284E+01,2.3198503E+01,3.3900497E+00,6.5197394E-04,3.0399329E+00,2.2799763E-01,6.5926542E+00,5.3802889E+02
2019,4.2054587E+02,4.6835888E+02,4.0980029E+02,1.7445114E+03,3.286528E+02,3.0090284E+02,9.3820355E+02,9.2015353E+01,6.0010595E+00,1.2802755E-01,2.7089954E+01,1.889868E+01,1.3803103E+00,2.4336589E+01,9.244428E+01,3.0376522E+01,2.8012274E+00,1.2193341E+01,8.7729572E+00,2.0410086E+02,4.8753045E+02,6.6805414E+01,1.6064388E+01,9.0886897E+00,6.3265406E+01,2.1195038E+00,2.3797574E+02,2.3755139E+01,2.3230204E+01,3.2824724E+00,4.6182083E-04,3.0292919E+00,2.1805781E-01,6.5683149E+00,5.380289E+02
2020,4.2346397E+02,4.7082072E+02,4.1206783E+02,1.730518E+03,3.292083E+02,3.1417934E+02,9.3049061E+02,9.2849323E+01,6.2254091E+00,1.319018E-01,2.7192387E+01,2.0959323E+01,1.4574272E+00,2.7390663E+01,9.5608714E+01,3.3852956E+01,2.8127354E+00,1.2126001E+01,8.8860615E+00,2.0053078E+02,4.8303395E+02,6.5947231E+01,1.6005646E+01,9.0834382E+00,6.0646608E+01,1.7301907E+00,2.4056301E+02,2.4038474E+01,2.3162296E+01,3.1741613E+00,3.2712731E-04,3.0166884E+00,2.0842218E-01,6.5522483E+00,5.380289E+02
2021,4.2613517E+02,4.7320804E+02,4.1432565E+02,1.7148713E+03,3.2974858E+02,3.274776E+02,9.2250164E+02,9.3665391E+01,6.4517379E+00,1.3528787E-01,2.722311E+01,2.3061884E+01,1.5312411E+00,3.0643673E+01,9.8624884E+01,3.7559757E+01,2.7982284E+00,1.1984467E+01,8.9816439E+00,1.9698043E+02,4.7849201E+02,6.5096244E+01,1.5946853E+01,9.0779938E+00,5.8125133E+01,1.4116175E+00,2.4276898E+02,2.4297855E+01,2.300697E+01,3.0655609E+00,2.3171817E-04,3.0021658E+00,1.9910167E-01,6.533068E+00,5.3802891E+02
2022,4.2859283E+02,4.7549035E+02,4.1651662E+02,1.6987239E+03,3.3027812E+02,3.4048445E+02,9.1394803E+02,9.4454212E+01,6.6716285E+00,1.3836666E-01,2.7215916E+01,2.5033552E+01,1.6020544E+00,3.3981808E+01,1.0151008E+02,4.1381133E+01,2.7697633E+00,1.1756159E+01,9.0678703E+00,1.9344671E+02,4.739063E+02,6.4251602E+01,1.5887953E+01,9.0724072E+00,5.5695372E+01,1.1510082E+00,2.4414825E+02,2.4506536E+01,2.2775784E+01,2.9571228E+00,1.6413582E-04,2.9857849E+00,1.9009946E-01,6.5107332E+00,5.3802891E+02
2023,4.3090787E+02,4.7766408E+02,4.1860322E+02,1.6833058E+03,3.3080136E+02,3.5293676E+02,9.0460732E+02,9.5206445E+01,6.8766645E+00,1.4131904E-01,2.7204597E+01,2.6739844E+01,1.6702722E+00,3.7296566E+01,1.0428911E+02,4.5204481E+01,2.7391452E+00,1.1431981E+01,9.152904E+00,1.8993745E+02,4.6928988E+02,6.3414401E+01,1.5829021E+01,9.0667237E+00,5.3357474E+01,9.3810515E-01,2.4431655E+02,2.4643726E+01,2.248066E+01,2.8493797E+00,1.1626437E-04,2.9677407E+00,1.8140672E-01,6.4923538E+00,5.3802891E+02
2024,4.3314977E+02,4.7975658E+02,4.2060132E+02,1.6688253E+03,3.3131844E+02,3.6492492E+02,8.9459013E+02,9.5922094E+01,7.0668476E+00,1.4414504E-01,2.7189343E+01,2.8238164E+01,1.7362169E+00,4.0590522E+01,1.0698116E+02,4.9030979E+01,2.7065777E+00,1.1026625E+01,9.2367456E+00,1.8645869E+02,4.6465365E+02,6.2585443E+01,1.5770118E+01,9.0609491E+00,5.1110583E+01,7.6447904E-01,2.4340675E+02,2.4721178E+01,2.2133256E+01,2.7427729E+00,8.2354992E-05,2.9482103E+00,1.7303515E-01,6.4803332E+00,5.3802891E+02
2025,4.3533254E+02,4.8177818E+02,4.2251575E+02,1.6553673E+03,3.318295E+02,3.7652016E+02,8.839892E+02,9.6601163E+01,7.2421791E+00,1.4684471E-01,2.7170286E+01,2.9573509E+01,1.8001487E+00,4.3865865E+01,1.0960074E+02,5.2861564E+01,2.67221E+00,1.0551992E+01,9.3193952E+00,1.8301565E+02,4.6000738E+02,6.1765422E+01,1.5711297E+01,9.0551079E+00,4.8953366E+01,6.2304038E-01,2.415299E+02,2.4748032E+01,2.1743346E+01,2.6376878E+00,5.8335538E-05,2.927344E+00,1.6498389E-01,6.4738764E+00,5.3802891E+02
2026,4.3745807E+02,4.8373058E+02,4.2434901E+02,1.6428547E+03,3.3233463E+02,3.8777024E+02,8.7287827E+02,9.7243651E+01,7.4026606E+00,1.4941808E-01,2.7147465E+01,3.0778321E+01,1.8622256E+00,4.712374E+01,1.1215509E+02,5.6696491E+01,2.6361139E+00,1.0017108E+01,9.4008534E+00,1.7961385E+02,4.5536104E+02,6.0955119E+01,1.5652622E+01,9.0492252E+00,4.6884603E+01,5.0783523E-01,2.3877005E+02,2.4730221E+01,2.1318554E+01,2.5344367E+00,4.1321539E-05,2.9052965E+00,1.5725219E-01,6.4713145E+00,5.3802891E+02
2027,4.3951961E+02,4.8560656E+02,4.2609675E+02,1.6311869E+03,3.3283393E+02,3.9871289E+02,8.6131373E+02,9.7849561E+01,7.5482935E+00,1.5186519E-01,2.71209E+01,3.1877899E+01,1.9225755E+00,5.0365009E+01,1.1464952E+02,6.0535844E+01,2.5983433E+00,9.4295658E+00,9.4811205E+00,1.7625476E+02,4.5071976E+02,6.0154614E+01,1.5594104E+01,9.0433213E+00,4.4901242E+01,4.1399141E-01,2.3520035E+02,2.4672581E+01,2.0865463E+01,2.4332463E+00,2.9269801E-05,2.8821584E+00,1.4983592E-01,6.4701829E+00,5.3802891E+02
