YEARS,CO2EQ,KYOTO-CO2EQ,CO2,           CH4      ,           N2O    ,FGASSUMHFC134AEQ     ,MHALOSUMCFC12EQ      ,           CF4      ,          C2F6      ,        C6F14       ,         HFC23      ,         HFC32      ,      HFC43_10      ,        HFC125      ,       HFC134a      ,       HFC143a      ,      HFC227ea      ,      HFC245fa      ,           SF6      ,        CFC_11      ,        CFC_12      ,       CFC_113      ,       CFC_114      ,       CFC_115      ,      CARB_TET      ,           MCF      ,       HCFC_22      ,     HCFC_141B      ,     HCFC_142B      ,     HALON1211      ,     HALON1202      ,     HALON1301      ,     HALON2402      ,         CH3BR      ,         CH3CL
2038,4.8598924E+02,5.3047917E+02,4.5558649E+02,1.8407918E+03,3.4276495E+02,4.2577681E+02,8.2883072E+02,9.9787134E+01,6.1002836E+00,1.7357577E-01,2.665372E+01,4.0762559E+01,2.5384872E+00,2.8572893E+01,1.4899748E+02,3.4153091E+01,1.4181014E+00,3.0870409E+01,1.066785E+01,1.4158309E+02,4.0004361E+02,5.1848458E+01,1.4951203E+01,8.9765693E+00,2.7622215E+01,4.6645733E-02,3.3900356E+02,2.6098337E+01,1.5400123E+01,1.4832572E+00,6.5931944E-07,2.5713332E+00,8.6280465E-02,6.4155733E+00,5.3802891E+02
2039,4.8949313E+02,5.3385846E+02,4.582152E+02,1.8413593E+03,3.4345375E+02,4.3125324E+02,8.1669997E+02,1.0035522E+02,6.1804152E+00,1.7546374E-01,2.6595605E+01,4.1321683E+01,2.590087E+00,2.9132948E+01,1.5128543E+02,3.5082861E+01,1.3858896E+00,3.1062654E+01,1.0793525E+01,1.3866312E+02,3.9554236E+02,5.1139384E+01,1.4892984E+01,8.970391E+00,2.6406128E+01,3.8152096E-02,3.3326965E+02,2.582962E+01,1.4880302E+01,1.4131241E+00,4.6702396E-07,2.5398533E+00,8.1948177E-02,6.4099336E+00,5.3802891E+02
2040,4.9299769E+02,5.3723515E+02,4.6084499E+02,1.8418029E+03,3.4413879E+02,4.3662241E+02,8.035578E+02,1.0092475E+02,6.261113E+00,1.7735284E-01,2.6535343E+01,4.1866293E+01,2.6413491E+00,2.9671985E+01,1.5353314E+02,3.6014644E+01,1.3546046E+00,3.1235584E+01,1.0920863E+01,1.3578567E+02,3.910689E+02,5.0438263E+01,1.4834846E+01,8.9642014E+00,2.5240726E+01,3.1204719E-02,3.2581656E+02,2.5489217E+01,1.4364617E+01,1.3456915E+00,3.308129E-07,2.5081046E+00,7.7815069E-02,6.4033028E+00,5.3802891E+02
2041,4.9653319E+02,5.4060904E+02,4.6347549E+02,1.8421277E+03,3.4482011E+02,4.418929E+02,7.8940701E+02,1.014957E+02,6.342377E+00,1.7924307E-01,2.6472937E+01,4.2398686E+01,2.6922858E+00,3.0190669E+01,1.5574287E+02,3.6948366E+01,1.3242179E+00,3.1391404E+01,1.1049863E+01,1.329504E+02,3.866238E+02,4.9744955E+01,1.4776784E+01,8.9579999E+00,2.4123906E+01,2.5521933E-02,3.1665074E+02,2.5075094E+01,1.3853729E+01,1.2808937E+00,2.3432883E-07,2.476109E+00,7.387103E-02,6.3961343E+00,5.3802891E+02
2042,5.0002452E+02,5.4395946E+02,4.6609336E+02,1.8422412E+03,3.4549546E+02,4.4701578E+02,7.7439223E+02,1.0206892E+02,6.4241419E+00,1.8112996E-01,2.640885E+01,4.2843635E+01,2.7434562E+00,3.0688849E+01,1.5792249E+02,3.7883868E+01,1.2944105E+00,3.15263E+01,1.1180561E+01,1.3015695E+02,3.8220745E+02,4.9059322E+01,1.4718791E+01,8.9517858E+00,2.3053651E+01,2.08732E-02,3.0600021E+02,2.4592777E+01,1.334864E+01,1.2186692E+00,1.6598506E-07,2.4439074E+00,7.0117415E-02,6.3883523E+00,5.3802891E+02
2043,5.034167E+02,5.4725482E+02,4.6867807E+02,1.841988E+03,3.4616264E+02,4.519413E+02,7.5875213E+02,1.0264526E+02,6.5063425E+00,1.83009E-01,2.6343507E+01,4.3136619E+01,2.7953146E+00,3.1165945E+01,1.6007481E+02,3.8820687E+01,1.2648583E+00,3.1635336E+01,1.1312993E+01,1.2739976E+02,3.7781321E+02,4.8380176E+01,1.4660771E+01,8.9455485E+00,2.2026489E+01,1.7068989E-02,2.9426011E+02,2.4053462E+01,1.2850422E+01,1.1589375E+00,1.1757427E-07,2.4114912E+00,6.6542066E-02,6.3758487E+00,5.3802891E+02
2044,5.0674797E+02,5.5049933E+02,4.7123389E+02,1.8413496E+03,3.4682167E+02,4.5668833E+02,7.4269126E+02,1.0322471E+02,6.5889786E+00,1.8488022E-01,2.6276878E+01,4.3303171E+01,2.847758E+00,3.1622306E+01,1.6219785E+02,3.9758529E+01,1.2355432E+00,3.172042E+01,1.1447158E+01,1.2467563E+02,3.7343733E+02,4.7706786E+01,1.4602664E+01,8.9392815E+00,2.1039828E+01,1.3955355E-02,2.8176246E+02,2.3467514E+01,1.2360122E+01,1.1016255E+00,8.3282848E-08,2.3788417E+00,6.3134651E-02,6.3594766E+00,5.3802891E+02
2045,5.1004827E+02,5.5371899E+02,4.7378031E+02,1.8404075E+03,3.4747259E+02,4.6128618E+02,7.2640361E+02,1.0380728E+02,6.6720503E+00,1.867436E-01,2.6208991E+01,4.33684E+01,2.90078E+00,3.2058831E+01,1.642957E+02,4.0697495E+01,1.2064674E+00,3.1785327E+01,1.1583056E+01,1.2198868E+02,3.6908573E+02,4.7039896E+01,1.4544535E+01,8.9329915E+00,2.0093341E+01,1.1407856E-02,2.6879315E+02,2.2845302E+01,1.1879002E+01,1.046703E+00,5.8992779E-08,2.3460359E+00,5.9888841E-02,6.345042E+00,5.3802891E+02
2046,5.1333668E+02,5.569291E+02,4.7632819E+02,1.8392273E+03,3.4811545E+02,4.6575901E+02,7.1004704E+02,1.0439296E+02,6.7555575E+00,1.8859915E-01,2.6139866E+01,4.3352508E+01,2.9543697E+00,3.2476359E+01,1.6637179E+02,4.1637664E+01,1.1776316E+00,3.1833228E+01,1.1720686E+01,1.1934202E+02,3.6476317E+02,4.6380075E+01,1.4486439E+01,8.9266844E+00,1.9186378E+01,9.3241828E-03,2.555854E+02,2.2195799E+01,1.1408067E+01,9.9413249E-01,4.1787091E-08,2.3131584E+00,5.6798058E-02,6.333266E+00,5.3802891E+02
2047,5.1662264E+02,5.6013591E+02,4.7888085E+02,1.8378661E+03,3.487503E+02,4.7012743E+02,6.9375002E+02,1.0498176E+02,6.8395001E+00,1.9044687E-01,2.6069525E+01,4.3271934E+01,3.0085176E+00,3.2875704E+01,1.6842934E+02,4.2579121E+01,1.1490355E+00,3.1866886E+01,1.1860047E+01,1.1673823E+02,3.604738E+02,4.5727814E+01,1.4428423E+01,8.9203651E+00,1.8318125E+01,7.6203229E-03,2.4232834E+02,2.1526769E+01,1.0948164E+01,9.4385673E-01,2.9599571E-08,2.2802682E+00,5.3866667E-02,6.3241327E+00,5.3802891E+02
2048,5.199107E+02,5.633418E+02,4.8143826E+02,1.8363831E+03,3.4937722E+02,4.7441045E+02,6.776185E+02,1.0557368E+02,6.9238782E+00,1.9228677E-01,2.5997994E+01,4.3140445E+01,3.0632252E+00,3.3257712E+01,1.7047199E+02,4.3521997E+01,1.12068E+00,3.1888913E+01,1.200114E+01,1.1418008E+02,3.5622224E+02,4.5083671E+01,1.4370545E+01,8.91404E+00,1.7487819E+01,6.2274206E-03,2.2917474E+02,2.084501E+01,1.0499993E+01,8.9582203E-01,2.0966633E-08,2.2474282E+00,5.107691E-02,6.3180232E+00,5.3802891E+02
2049,5.2319569E+02,5.66539E+02,4.8399308E+02,1.8347965E+03,3.4999627E+02,4.7861941E+02,6.6172933E+02,1.0616871E+02,7.0086916E+00,1.9411884E-01,2.5925279E+01,4.2967739E+01,3.1184599E+00,3.3622994E+01,1.7250095E+02,4.4466269E+01,1.0925596E+00,3.190085E+01,1.2143964E+01,1.1166775E+02,3.5200952E+02,4.4447675E+01,1.4312814E+01,8.90771E+00,1.6694013E+01,5.0888355E-03,2.1624243E+02,2.0155969E+01,1.0064008E+01,8.4995986E-01,1.4851557E-08,2.2146857E+00,4.8421767E-02,6.3129853E+00,5.3802891E+02
2050,5.2637589E+02,5.6971528E+02,4.8653532E+02,1.8330944E+03,3.5060754E+02,4.8275979E+02,6.4613601E+02,1.0676685E+02,7.0939403E+00,1.959431E-01,2.5851371E+01,4.2760483E+01,3.1741618E+00,3.3971965E+01,1.7451549E+02,4.5411786E+01,1.0646638E+00,3.1903437E+01,1.2288517E+01,1.0919949E+02,3.4783397E+02,4.3819459E+01,1.4255205E+01,8.9013724E+00,1.5934825E+01,4.1580897E-03,2.0362065E+02,1.9464015E+01,9.640463E+00,8.0619343E-01,1.0519988E-08,2.182042E+00,4.5904741E-02,6.3069888E+00,5.3802891E+02
2051,5.2935342E+02,5.7286517E+02,4.8906035E+02,1.8312756E+03,3.5121109E+02,4.8683743E+02,6.3088093E+02,1.0736811E+02,7.1796243E+00,1.9775954E-01,2.577627E+01,4.2524523E+01,3.2302833E+00,3.4305079E+01,1.7651554E+02,4.6358439E+01,1.0369844E+00,3.1897526E+01,1.24348E+01,1.0677424E+02,3.4369479E+02,4.3198802E+01,1.4197705E+01,8.8950257E+00,1.5208641E+01,3.3972552E-03,1.9137845E+02,1.8773024E+01,9.2295476E+00,7.6443854E-01,7.4517546E-09,2.1494879E+00,4.3518499E-02,6.3001439E+00,5.3802891E+02
2052,5.3217795E+02,5.7594362E+02,4.9153558E+02,1.8292097E+03,3.5180717E+02,4.9076216E+02,6.1599686E+02,1.0797015E+02,7.2654872E+00,1.9957075E-01,2.5700217E+01,4.2345059E+01,3.2848172E+00,3.4613458E+01,1.7840775E+02,4.7294161E+01,1.0097027E+00,3.186771E+01,1.2582946E+01,1.0439165E+02,3.3959216E+02,4.2585631E+01,1.4140314E+01,8.8886699E+00,1.4514096E+01,2.7753301E-03,1.7956705E+02,1.8086274E+01,8.8314103E+00,7.2462073E-01,5.2783943E-09,2.1170632E+00,4.1245422E-02,6.2929528E+00,5.3802891E+02
2053,5.3490801E+02,5.7890988E+02,4.9393186E+02,1.8267763E+03,3.5239606E+02,4.9444288E+02,6.015067E+02,1.0857065E+02,7.3512727E+00,2.0137932E-01,2.5623455E+01,4.2291155E+01,3.3358739E+00,3.4888492E+01,1.801049E+02,4.8207091E+01,9.8299427E-01,3.1800401E+01,1.2733089E+01,1.0205135E+02,3.3552612E+02,4.1979862E+01,1.4083031E+01,8.8823049E+00,1.3849867E+01,2.2669605E-03,1.6822262E+02,1.7406478E+01,8.4460674E+00,6.8666978E-01,3.7389108E-09,2.0847863E+00,3.907973E-02,6.2854194E+00,5.3802891E+02
2054,5.3753828E+02,5.8175516E+02,4.9624365E+02,1.8239312E+03,3.5297782E+02,4.9787423E+02,5.8741103E+02,1.091696E+02,7.4369808E+00,2.0318526E-01,2.554594E+01,4.2335622E+01,3.3835644E+00,3.5130741E+01,1.8161444E+02,4.9097193E+01,9.5683016E-01,3.169842E+01,1.2885228E+01,9.9748615E+01,3.3149025E+02,4.138047E+01,1.4025765E+01,8.8759204E+00,1.3213712E+01,1.8513237E-03,1.5736487E+02,1.6735336E+01,8.0732965E+00,6.5049633E-01,2.6484293E-09,2.0526145E+00,3.702542E-02,6.2734921E+00,5.3802891E+02
2055,5.4007165E+02,5.8448252E+02,4.9847436E+02,1.820661E+03,3.5355252E+02,5.01057E+02,5.7371071E+02,1.09767E+02,7.5226115E+00,2.0498856E-01,2.5467644E+01,4.245739E+01,3.42802E+00,3.5340907E+01,1.8294499E+02,4.9964551E+01,9.3118692E-01,3.1564811E+01,1.3039362E+01,9.7480572E+01,3.2748066E+02,4.0786808E+01,1.3968458E+01,8.8695097E+00,1.2603912E+01,1.5114719E-03,1.4700625E+02,1.6074528E+01,7.7129664E+00,6.1602721E-01,1.875995E-09,2.0205295E+00,3.5075982E-02,6.2578321E+00,5.3802891E+02
2056,5.4253604E+02,5.8712005E+02,5.0064502E+02,1.8170522E+03,3.5412023E+02,5.0400863E+02,5.6042176E+02,1.1036286E+02,7.6081648E+00,2.0678923E-01,2.5388591E+01,4.2643545E+01,3.4694763E+00,3.5520324E+01,1.8411144E+02,5.0809753E+01,9.0605711E-01,3.1404394E+01,1.3195491E+01,9.525017E+01,3.2350214E+02,4.0199506E+01,1.3911173E+01,8.86308E+00,1.2020139E+01,1.2337088E-03,1.3715829E+02,1.5426327E+01,7.3651413E+00,5.8320848E-01,1.3288469E-09,1.9885763E+00,3.3227206E-02,6.2441419E+00,5.3802891E+02
2057,5.4494887E+02,5.8968494E+02,5.0276788E+02,1.8131751E+03,3.54681E+02,5.0674515E+02,5.4755293E+02,1.1095716E+02,7.6936407E+00,2.0858727E-01,2.53088E+01,4.2883289E+01,3.5081491E+00,3.5670244E+01,1.8512727E+02,5.1633353E+01,8.8143217E-01,3.1221258E+01,1.3353615E+01,9.305959E+01,3.1955843E+02,3.9619052E+01,1.3853964E+01,8.8566369E+00,1.146188E+01,1.0067784E-03,1.2782446E+02,1.4792552E+01,7.0297975E+00,5.5198454E-01,9.4127871E-10,1.956829E+00,3.1474786E-02,6.2331317E+00,5.3802891E+02
2058,5.4731846E+02,5.9218484E+02,5.0484729E+02,1.8090911E+03,3.5523491E+02,5.0928194E+02,5.3510789E+02,1.1154992E+02,7.7790392E+00,2.1038267E-01,2.5228291E+01,4.3167791E+01,3.5442417E+00,3.5791877E+01,1.8600504E+02,5.2435899E+01,8.5730314E-01,3.1018953E+01,1.3513732E+01,9.0910576E+01,3.1565285E+02,3.9045863E+01,1.3796879E+01,8.8501858E+00,1.0928521E+01,8.2144038E-04,1.1900196E+02,1.4174664E+01,6.706868E+00,5.223001E-01,6.6674769E-10,1.925317E+00,2.9814442E-02,6.2247709E+00,5.3802891E+02
2059,5.496494E+02,5.946234E+02,5.0688408E+02,1.8048626E+03,3.5578201E+02,5.1163517E+02,5.2308797E+02,1.1214113E+02,7.8643604E+00,2.1217544E-01,2.5147087E+01,4.349025E+01,3.5779565E+00,3.5886451E+01,1.8675709E+02,5.3217985E+01,8.3366213E-01,3.0800759E+01,1.3675842E+01,8.8805008E+01,3.1178909E+02,3.8480407E+01,1.3739972E+01,8.8437331E+00,1.0419482E+01,6.7012467E-04,1.1068354E+02,1.3573855E+01,6.3962098E+00,4.9410331E-01,4.7228571E-10,1.8940927E+00,2.8242113E-02,6.2194258E+00,5.3802891E+02
2060,5.5191183E+02,5.9699345E+02,5.0887135E+02,1.8005112E+03,3.5632237E+02,5.1381489E+02,5.1148532E+02,1.1273079E+02,7.9496042E+00,2.1396558E-01,2.5065193E+01,4.3843628E+01,3.6094433E+00,3.5954928E+01,1.8739248E+02,5.3980008E+01,8.1049655E-01,3.0568816E+01,1.3839944E+01,8.6742729E+01,3.079677E+02,3.7922701E+01,1.3683256E+01,8.8372799E+00,9.9337807E+00,5.466078E-04,1.0285642E+02,1.2990803E+01,6.0976117E+00,4.6731834E-01,3.3454002E-10,1.8631782E+00,2.675332E-02,6.2151799E+00,5.3802891E+02
2061,5.5407021E+02,5.992828E+02,5.1079905E+02,1.796029E+03,3.5685605E+02,5.1582654E+02,5.0028543E+02,1.1331891E+02,8.0347707E+00,2.1575309E-01,2.4982601E+01,4.4220963E+01,3.6388093E+00,3.5998051E+01,1.879177E+02,5.4722203E+01,7.8779047E-01,3.0324416E+01,1.4006038E+01,8.4722106E+01,3.0418693E+02,3.7372427E+01,1.3626705E+01,8.8308237E+00,9.4701803E+00,4.457863E-04,9.5503929E+01,1.242578E+01,5.8107914E+00,4.4188442E-01,2.3696891E-10,1.8325546E+00,2.534339E-02,6.2100749E+00,5.3802891E+02
2062,5.5612332E+02,6.014663E+02,5.1264717E+02,1.7913398E+03,3.5738243E+02,5.1777384E+02,4.8947352E+02,1.1390657E+02,8.1197929E+00,2.1753832E-01,2.4899481E+01,4.4617436E+01,3.6660383E+00,3.6021921E+01,1.8840548E+02,5.5455514E+01,7.6561149E-01,3.0076248E+01,1.4174304E+01,8.2741973E+01,3.0044565E+02,3.6829367E+01,1.3570309E+01,8.8243631E+00,9.0275993E+00,3.634899E-04,8.860715E+01,1.1878793E+01,5.5354017E+00,4.1774697E-01,1.6785514E-10,1.802229E+00,2.3997104E-02,6.2038939E+00,5.3802891E+02
2063,5.5807691E+02,6.0352604E+02,5.1440151E+02,1.7863824E+03,3.5790088E+02,5.1975454E+02,4.7903568E+02,1.1449488E+02,8.2046039E+00,2.1932161E-01,2.4816007E+01,4.502936E+01,3.6911218E+00,3.603247E+01,1.8892385E+02,5.6190701E+01,7.4402621E-01,2.9832047E+01,1.434492E+01,8.0801628E+01,2.9674345E+02,3.629341E+01,1.3514062E+01,8.8178975E+00,8.6050897E+00,2.9631746E-04,8.2146528E+01,1.1349837E+01,5.2711304E+00,3.9483984E-01,1.1889893E-10,1.7722149E+00,2.2711114E-02,6.1970336E+00,5.3802891E+02
2064,5.5993397E+02,6.0546562E+02,5.1606461E+02,1.7811776E+03,3.5841148E+02,5.2176259E+02,4.6895825E+02,1.1508384E+02,8.2892037E+00,2.2110296E-01,2.4732174E+01,4.5453084E+01,3.7141752E+00,3.6030082E+01,1.8946973E+02,5.6927621E+01,7.2301741E-01,2.9591156E+01,1.4517886E+01,7.8900382E+01,2.9307992E+02,3.5764446E+01,1.3457963E+01,8.8114268E+00,8.2017508E+00,2.4149975E-04,7.6102791E+01,1.0838982E+01,5.0176667E+00,3.7311826E-01,8.4221159E-11,1.7425062E+00,2.1493192E-02,6.1898156E+00,5.3802891E+02
2065,5.6168202E+02,6.072731E+02,5.1762854E+02,1.7756742E+03,3.5891428E+02,5.2378127E+02,4.592163E+02,1.1567343E+02,8.3735924E+00,2.2288237E-01,2.4647943E+01,4.5882245E+01,3.7352162E+00,3.6014641E+01,1.9003498E+02,5.7665693E+01,7.0256031E-01,2.9351559E+01,1.4693201E+01,7.7034335E+01,2.8944919E+02,3.5241583E+01,1.3401923E+01,8.8049407E+00,7.8161595E+00,1.9676066E-04,7.0453894E+01,1.0345748E+01,4.7746137E+00,3.5251084E-01,5.9657424E-11,1.7130472E+00,2.0338974E-02,6.1783366E+00,5.3802891E+02
2066,5.6332208E+02,6.0895049E+02,5.1909606E+02,1.7698516E+03,3.5940934E+02,5.2579963E+02,4.4978965E+02,1.1626367E+02,8.4577699E+00,2.2465985E-01,2.4563287E+01,4.6312775E+01,3.7542918E+00,3.5986206E+01,1.9061383E+02,5.8404485E+01,6.826341E-01,2.9112021E+01,1.4870864E+01,7.520099E+01,2.8584752E+02,3.4724249E+01,1.3345886E+01,8.7984326E+00,7.4472093E+00,1.602482E-04,6.5178904E+01,9.8698385E+00,4.5416121E+00,3.329565E-01,4.2257887E-11,1.6838416E+00,1.9244681E-02,6.1632577E+00,5.3802891E+02
2067,5.6488122E+02,6.1052584E+02,5.2048828E+02,1.7637874E+03,3.5989673E+02,5.2782358E+02,4.406733E+02,1.1685456E+02,8.5417364E+00,2.2643539E-01,2.4478229E+01,4.6745977E+01,3.7715714E+00,3.5945506E+01,1.9120807E+02,5.914417E+01,6.6322983E-01,2.8873456E+01,1.5050876E+01,7.3402363E+01,2.8227883E+02,3.4212966E+01,1.3289913E+01,8.7919094E+00,7.0946247E+00,1.3046621E-04,6.0260157E+01,9.4114556E+00,4.3184386E+00,3.1441536E-01,2.9933056E-11,1.6549235E+00,1.820782E-02,6.1501678E+00,5.3802891E+02
2068,5.6637634E+02,6.1201651E+02,5.2181772E+02,1.7575445E+03,3.6037652E+02,5.298575E+02,4.3186029E+02,1.1744608E+02,8.6254917E+00,2.28209E-01,2.4392789E+01,4.7182656E+01,3.7872071E+00,3.5893203E+01,1.9181893E+02,5.988489E+01,6.4433774E-01,2.8636524E+01,1.5233234E+01,7.1639898E+01,2.787462E+02,3.3708137E+01,1.3234056E+01,8.7853772E+00,6.7580265E+00,1.0618613E-04,5.5679546E+01,8.9706359E+00,4.1048634E+00,2.9684734E-01,2.1202855E-11,1.6263187E+00,1.7225858E-02,6.1397497E+00,5.3802891E+02
2069,5.6781504E+02,6.1342995E+02,5.2308871E+02,1.7511765E+03,3.6084878E+02,5.3190519E+02,4.2334286E+02,1.1803825E+02,8.709036E+00,2.2998067E-01,2.4306985E+01,4.7623443E+01,3.8013407E+00,3.5829929E+01,1.9244745E+02,6.0626782E+01,6.2594779E-01,2.8401753E+01,1.5417938E+01,6.9914715E+01,2.7525232E+02,3.32101E+01,1.317836E+01,8.7788411E+00,6.4369791E+00,8.6400385E-05,5.1418921E+01,8.5473185E+00,3.9006292E+00,2.8021311E-01,1.5018883E-11,1.5980683E+00,1.6296286E-02,6.1319566E+00,5.3802891E+02
2070,5.6917631E+02,6.1476966E+02,5.2430217E+02,1.7447388E+03,3.6131358E+02,5.3397145E+02,4.1511384E+02,1.1863106E+02,8.7923693E+00,2.317504E-01,2.422084E+01,4.8069291E+01,3.8141167E+00,3.5756352E+01,1.9309526E+02,6.137004E+01,6.0805071E-01,2.8169748E+01,1.5604988E+01,6.8228051E+01,2.7180018E+02,3.271924E+01,1.3122878E+01,8.7723075E+00,6.13107E+00,7.028442E-05,4.7460492E+01,8.1413372E+00,3.7054944E+00,2.6445878E-01,1.0638512E-11,1.5701961E+00,1.5416724E-02,6.1271396E+00,5.3802891E+02
2071,5.7042763E+02,6.1602789E+02,5.2545089E+02,1.7382476E+03,3.6177097E+02,5.3605525E+02,4.071612E+02,1.1922452E+02,8.8754915E+00,2.3351821E-01,2.413436E+01,4.8519342E+01,3.8256275E+00,3.5672884E+01,1.9376135E+02,6.2114642E+01,5.9063388E-01,2.7940368E+01,1.5794383E+01,6.6579554E+01,2.6839009E+02,3.2235561E+01,1.3067621E+01,8.7657777E+00,5.8396556E+00,5.7161313E-05,4.3786097E+01,7.7523336E+00,3.5191278E+00,2.4954554E-01,7.5357102E-12,1.5427017E+00,1.4584577E-02,6.1234475E+00,5.3802891E+02
2072,5.7156163E+02,6.171716E+02,5.2650901E+02,1.7316149E+03,3.6222036E+02,5.3823022E+02,3.9946928E+02,1.1981982E+02,8.9583375E+00,2.3528183E-01,2.4047646E+01,4.8932145E+01,3.8358644E+00,3.558391E+01,1.9451951E+02,6.2871574E+01,5.7368903E-01,2.7720364E+01,1.5986302E+01,6.4967734E+01,2.6502036E+02,3.1758778E+01,1.3012567E+01,8.7592492E+00,5.5619476E+00,4.6475782E-05,4.0377171E+01,7.3796776E+00,3.3411593E+00,2.3545048E-01,5.3378636E-12,1.5155861E+00,1.3797154E-02,6.1187281E+00,5.3802891E+02
2073,5.7257863E+02,6.1817583E+02,5.2745707E+02,1.7247672E+03,3.6266114E+02,5.4056885E+02,3.9202406E+02,1.2041816E+02,9.0408421E+00,2.3703904E-01,2.3960801E+01,4.9274358E+01,3.8448246E+00,3.5493685E+01,1.9543849E+02,6.3651622E+01,5.5720872E-01,2.7515711E+01,1.6180925E+01,6.3391478E+01,2.6168978E+02,3.1288687E+01,1.2957703E+01,8.7527206E+00,5.2972477E+00,3.7775821E-05,3.7216212E+01,7.0227428E+00,3.1712765E+00,2.221192E-01,3.7810355E-12,1.4888358E+00,1.3051983E-02,6.1129006E+00,5.3802891E+02
2074,5.7347962E+02,6.1904216E+02,5.2829593E+02,1.7177215E+03,3.6309336E+02,5.4306328E+02,3.8481354E+02,1.2101953E+02,9.1230052E+00,2.3878984E-01,2.3873822E+01,4.9558712E+01,3.8525726E+00,3.5402191E+01,1.9650569E+02,6.44542E+01,5.4117975E-01,2.7324326E+01,1.6378251E+01,6.185004E+01,2.5839781E+02,3.0825176E+01,1.2903025E+01,8.7461915E+00,5.044942E+00,3.0694383E-05,3.4287152E+01,6.6810581E+00,3.0091601E+00,2.0950196E-01,2.678268E-12,1.462443E+00,1.2346792E-02,6.1066323E+00,5.3802891E+02
2075,5.7426681E+02,6.1977304E+02,5.2902718E+02,1.7104939E+03,3.635171E+02,5.4570545E+02,3.7782638E+02,1.2162394E+02,9.2048269E+00,2.4053421E-01,2.3786705E+01,4.9795594E+01,3.8591705E+00,3.5309418E+01,1.9770944E+02,6.5278732E+01,5.2558944E-01,2.7144404E+01,1.6578279E+01,6.03427E+01,2.5514393E+02,3.0368138E+01,1.2848531E+01,8.7396616E+00,4.8044504E+00,2.4932028E-05,3.1574732E+01,6.354181E+00,2.8545096E+00,1.975694E-01,1.897131E-12,1.4364197E+00,1.1679437E-02,6.1000936E+00,5.3802891E+02
2076,5.7492725E+02,6.2035606E+02,5.2964253E+02,1.7030317E+03,3.6393242E+02,5.4847537E+02,3.7104331E+02,1.2223139E+02,9.2863073E+00,2.4227218E-01,2.3699412E+01,4.998975E+01,3.8645823E+00,3.5214877E+01,1.9903331E+02,6.6124146E+01,5.1041956E-01,2.6973034E+01,1.6781009E+01,5.8866265E+01,2.5192287E+02,2.9916799E+01,1.2794136E+01,8.7331208E+00,4.5748898E+00,2.0243151E-05,2.9063565E+01,6.0413925E+00,2.7070099E+00,1.8628747E-01,1.3438184E-12,1.4107172E+00,1.1047466E-02,6.0894272E+00,5.3802891E+02
2077,5.754613E+02,6.207925E+02,5.3014419E+02,1.6953121E+03,3.643394E+02,5.5135822E+02,3.6444915E+02,1.2284188E+02,9.3674464E+00,2.4400374E-01,2.3611916E+01,5.0146293E+01,3.8688065E+00,3.5118262E+01,2.0046381E+02,6.6989547E+01,4.9565474E-01,2.6808146E+01,1.6986439E+01,5.7418637E+01,2.4873123E+02,2.9470659E+01,1.2739786E+01,8.7265626E+00,4.3555664E+00,1.6428273E-05,2.6739512E+01,5.7420805E+00,2.5663307E+00,1.7561035E-01,9.5188368E-13,1.3853236E+00,1.0448751E-02,6.0752843E+00,5.3802891E+02
2078,5.7589726E+02,6.2111145E+02,5.3055341E+02,1.6874256E+03,3.6473811E+02,5.5435927E+02,3.5804123E+02,1.234554E+02,9.4482442E+00,2.4572889E-01,2.3524251E+01,5.0275454E+01,3.8719978E+00,3.5020069E+01,2.0199743E+02,6.7874882E+01,4.8128978E-01,2.6650129E+01,1.7194568E+01,5.6001206E+01,2.4557229E+02,2.9030149E+01,1.2685541E+01,8.7199939E+00,4.1462778E+00,1.3326734E-05,2.4590778E+01,5.4560998E+00,2.4322564E+00,1.6550435E-01,6.7425964E-13,1.3602644E+00,9.8818699E-03,6.0633381E+00,5.3802891E+02
2079,5.7625987E+02,6.2133655E+02,5.3088313E+02,1.6795515E+03,3.6512863E+02,5.5750053E+02,3.5181675E+02,1.2407195E+02,9.5287007E+00,2.4744763E-01,2.3436501E+01,5.039117E+01,3.8744447E+00,3.492149E+01,2.0363942E+02,6.8780908E+01,4.6732735E-01,2.6501276E+01,1.7405397E+01,5.4614926E+01,2.4244864E+02,2.8595601E+01,1.263145E+01,8.7134207E+00,3.9467634E+00,1.0807917E-05,2.2607105E+01,5.1835331E+00,2.3046506E+00,1.5597062E-01,4.7760674E-13,1.3355397E+00,9.3453863E-03,6.05541E+00,5.3802891E+02
2080,5.7642655E+02,6.2147985E+02,5.3113797E+02,1.6718286E+03,3.6551103E+02,5.607982E+02,3.45772E+02,1.2469155E+02,9.6088161E+00,2.4915997E-01,2.3348738E+01,5.0503758E+01,3.8763927E+00,3.482354E+01,2.0539341E+02,6.9708264E+01,4.5376763E-01,2.6363187E+01,1.7618923E+01,5.3260473E+01,2.3936246E+02,2.816729E+01,1.2577554E+01,8.7068484E+00,3.7567306E+00,8.7642607E-06,2.0778205E+01,4.9242552E+00,2.1833535E+00,1.4697514E-01,3.3830914E-13,1.3111846E+00,8.8378783E-03,6.0514916E+00,5.3802891E+02
